Campus Number,Campus Name,District Number,District Name,County Number,County Name,Student Count,Dropout Count,Dropout Rate,,,,
226903045,Lincoln Middle,226903,San Angelo ISD,226,Tom Green County,711,4,0.6,,,,
226903045,Lincoln Middle,226903,San Angelo ISD,226,Tom Green County,710,4,0.6,,,,
226903045,Lincoln Middle,226903,San Angelo ISD,226,Tom Green County,711,4,0.6,,,,
226903045,Lincoln Middle,226903,San Angelo ISD,226,Tom Green County,710,4,0.6,,,,
226905001,Water Valley School,226905,Water Valley ISD,226,Tom Green County,182,0,0.0,,,,
226905001,Water Valley School,226905,Water Valley ISD,226,Tom Green County,182,0,0.0,,,,
226905001,Water Valley School,226905,Water Valley ISD,226,Tom Green County,67,0,0.0,,,,
226905001,Water Valley School,226905,Water Valley ISD,226,Tom Green County,67,0,0.0,,,,
226905001,Water Valley School,226905,Water Valley ISD,226,Tom Green County,115,0,0.0,,,,
226905001,Water Valley School,226905,Water Valley ISD,226,Tom Green County,115,0,0.0,,,,
226905008,Fairview DAEP,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905008,Fairview DAEP,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905008,Fairview DAEP,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905008,Fairview DAEP,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905180,Wall Special Programs,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905180,Wall Special Programs,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905180,Wall Special Programs,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905180,Wall Special Programs,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905195,Fairview Special Programs,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905195,Fairview Special Programs,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905195,Fairview Special Programs,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905195,Fairview Special Programs,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905202,San Angelo State School,226905,Water Valley ISD,226,Tom Green County,-3,-3,0.0,,,,
226905202,San Angelo State School,226905,Water Valley ISD,226,Tom Green County,-3,-3,0.0,,,,
226905202,San Angelo State School,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905202,San Angelo State School,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905202,San Angelo State School,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226905202,San Angelo State School,226905,Water Valley ISD,226,Tom Green County,-1,-1,-1,,,,
226906001,Wall HS,226906,Wall ISD,226,Tom Green County,348,0,0.0,,,,
226906001,Wall HS,226906,Wall ISD,226,Tom Green County,348,0,0.0,,,,
226906001,Wall HS,226906,Wall ISD,226,Tom Green County,348,0,0.0,,,,
226906001,Wall HS,226906,Wall ISD,226,Tom Green County,348,0,0.0,,,,
226906002,Fairview Accelerated,226906,Wall ISD,226,Tom Green County,11,0,0.0,,,,
226906002,Fairview Accelerated,226906,Wall ISD,226,Tom Green County,11,0,0.0,,,,
226906002,Fairview Accelerated,226906,Wall ISD,226,Tom Green County,11,0,0.0,,,,
226906002,Fairview Accelerated,226906,Wall ISD,226,Tom Green County,11,0,0.0,,,,
226906005,Fairview Accelerated DAEP,226906,Wall ISD,226,Tom Green County,-3,-3,0.0,,,,
226906005,Fairview Accelerated DAEP,226906,Wall ISD,226,Tom Green County,-3,-3,0.0,,,,
226906005,Fairview Accelerated DAEP,226906,Wall ISD,226,Tom Green County,-1,-1,-1,,,,
226906005,Fairview Accelerated DAEP,226906,Wall ISD,226,Tom Green County,-1,-1,-1,,,,
226906005,Fairview Accelerated DAEP,226906,Wall ISD,226,Tom Green County,-1,-1,-1,,,,
226906005,Fairview Accelerated DAEP,226906,Wall ISD,226,Tom Green County,-1,-1,-1,,,,
226906041,Wall Middle,226906,Wall ISD,226,Tom Green County,201,0,0.0,,,,
226906041,Wall Middle,226906,Wall ISD,226,Tom Green County,201,0,0.0,,,,
226906041,Wall Middle,226906,Wall ISD,226,Tom Green County,201,0,0.0,,,,
226906041,Wall Middle,226906,Wall ISD,226,Tom Green County,201,0,0.0,,,,
226907001,Grape Creek HS,226907,Grape Creek ISD,226,Tom Green County,345,1,0.3,,,,
226907001,Grape Creek HS,226907,Grape Creek ISD,226,Tom Green County,345,1,0.3,,,,
226907001,Grape Creek HS,226907,Grape Creek ISD,226,Tom Green County,345,1,0.3,,,,
226907001,Grape Creek HS,226907,Grape Creek ISD,226,Tom Green County,345,1,0.3,,,,
226907002,Fairview Accelerated,226907,Grape Creek ISD,226,Tom Green County,13,0,0.0,,,,
226907002,Fairview Accelerated,226907,Grape Creek ISD,226,Tom Green County,12,0,0.0,,,,
226907002,Fairview Accelerated,226907,Grape Creek ISD,226,Tom Green County,13,0,0.0,,,,
226907002,Fairview Accelerated,226907,Grape Creek ISD,226,Tom Green County,12,0,0.0,,,,
226907005,Fairview DAEP,226907,Grape Creek ISD,226,Tom Green County,30,0,0.0,,,,
226907005,Fairview DAEP,226907,Grape Creek ISD,226,Tom Green County,30,0,0.0,,,,
226907005,Fairview DAEP,226907,Grape Creek ISD,226,Tom Green County,10,0,0.0,,,,
226907005,Fairview DAEP,226907,Grape Creek ISD,226,Tom Green County,10,0,0.0,,,,
226907005,Fairview DAEP,226907,Grape Creek ISD,226,Tom Green County,20,0,0.0,,,,
226907005,Fairview DAEP,226907,Grape Creek ISD,226,Tom Green County,20,0,0.0,,,,
226907041,Grape Creek Middle,226907,Grape Creek ISD,226,Tom Green County,211,0,0.0,,,,
226907041,Grape Creek Middle,226907,Grape Creek ISD,226,Tom Green County,211,0,0.0,,,,
226907041,Grape Creek Middle,226907,Grape Creek ISD,226,Tom Green County,211,0,0.0,,,,
226907041,Grape Creek Middle,226907,Grape Creek ISD,226,Tom Green County,211,0,0.0,,,,
226908001,Veribest HS,226908,Veribest ISD,226,Tom Green County,132,0,0.0,,,,
226908001,Veribest HS,226908,Veribest ISD,226,Tom Green County,130,0,0.0,,,,
226908001,Veribest HS,226908,Veribest ISD,226,Tom Green County,53,0,0.0,,,,
226908001,Veribest HS,226908,Veribest ISD,226,Tom Green County,53,0,0.0,,,,
226908001,Veribest HS,226908,Veribest ISD,226,Tom Green County,79,0,0.0,,,,
226908001,Veribest HS,226908,Veribest ISD,226,Tom Green County,77,0,0.0,,,,
226908002,Fairview Accelerated,226908,Veribest ISD,226,Tom Green County,5,0,0.0,,,,
226908002,Fairview Accelerated,226908,Veribest ISD,226,Tom Green County,5,0,0.0,,,,
226908002,Fairview Accelerated,226908,Veribest ISD,226,Tom Green County,5,0,0.0,,,,
226908002,Fairview Accelerated,226908,Veribest ISD,226,Tom Green County,5,0,0.0,,,,
226908005,Veribest DAEP,226908,Veribest ISD,226,Tom Green County,-1,-1,-1,,,,
226908005,Veribest DAEP,226908,Veribest ISD,226,Tom Green County,-1,-1,-1,,,,
226908005,Veribest DAEP,226908,Veribest ISD,226,Tom Green County,-1,-1,-1,,,,
226908005,Veribest DAEP,226908,Veribest ISD,226,Tom Green County,-1,-1,-1,,,,
227506001,University of Texas at Austin HS,227506,University of Texas at Austin HS,227,Travis County,"1,092",108,9.9,,,,
227506001,University of Texas at Austin HS,227506,University of Texas at Austin HS,227,Travis County,"1,076",103,9.6,,,,
227506001,University of Texas at Austin HS,227506,University of Texas at Austin HS,227,Travis County,"1,092",108,9.9,,,,
227506001,University of Texas at Austin HS,227506,University of Texas at Austin HS,227,Travis County,"1,076",103,9.6,,,,
227803001,Wayside Sci-Tech Middle/HS,227803,Wayside Schools,227,Travis County,518,4,0.8,,,,
227803001,Wayside Sci-Tech Middle/HS,227803,Wayside Schools,227,Travis County,517,4,0.8,,,,
227803001,Wayside Sci-Tech Middle/HS,227803,Wayside Schools,227,Travis County,249,2,0.8,,,,
227803001,Wayside Sci-Tech Middle/HS,227803,Wayside Schools,227,Travis County,248,2,0.8,,,,
227803001,Wayside Sci-Tech Middle/HS,227803,Wayside Schools,227,Travis County,269,2,0.7,,,,
227803001,Wayside Sci-Tech Middle/HS,227803,Wayside Schools,227,Travis County,269,2,0.7,,,,
227804101,NYOS Charter School,227804,NYOS Charter School,227,Travis County,484,3,0.6,,,,
227804101,NYOS Charter School,227804,NYOS Charter School,227,Travis County,483,3,0.6,,,,
227804101,NYOS Charter School,227804,NYOS Charter School,227,Travis County,163,0,0.0,,,,
227804101,NYOS Charter School,227804,NYOS Charter School,227,Travis County,163,0,0.0,,,,
227804101,NYOS Charter School,227804,NYOS Charter School,227,Travis County,321,3,0.9,,,,
227804101,NYOS Charter School,227804,NYOS Charter School,227,Travis County,320,3,0.9,,,,
227805041,Texas Empowerment Academy,227805,Texas Empowerment Academy,227,Travis County,163,1,0.6,,,,
227805041,Texas Empowerment Academy,227805,Texas Empowerment Academy,227,Travis County,163,1,0.6,,,,
227805041,Texas Empowerment Academy,227805,Texas Empowerment Academy,227,Travis County,85,0,0.0,,,,
227805041,Texas Empowerment Academy,227805,Texas Empowerment Academy,227,Travis County,85,0,0.0,,,,
227805041,Texas Empowerment Academy,227805,Texas Empowerment Academy,227,Travis County,78,1,1.3,,,,
227805041,Texas Empowerment Academy,227805,Texas Empowerment Academy,227,Travis County,78,1,1.3,,,,
227806024,TNC Campus,227806,University of Texas University,227,Travis County,-1,-1,-1,,,,
227806024,TNC Campus,227806,University of Texas University,227,Travis County,-1,-1,-1,,,,
227806024,TNC Campus,227806,University of Texas University,227,Travis County,-1,-1,-1,,,,
227806024,TNC Campus,227806,University of Texas University,227,Travis County,-1,-1,-1,,,,
227806025,Methodist Children's Home,227806,University of Texas University,227,Travis County,-3,-3,0.0,,,,
227806025,Methodist Children's Home,227806,University of Texas University,227,Travis County,-3,-3,0.0,,,,
227806025,Methodist Children's Home,227806,University of Texas University,227,Travis County,-1,-1,-1,,,,
227806025,Methodist Children's Home,227806,University of Texas University,227,Travis County,-1,-1,-1,,,,
227806025,Methodist Children's Home,227806,University of Texas University,227,Travis County,10,0,0.0,,,,
227806025,Methodist Children's Home,227806,University of Texas University,227,Travis County,10,0,0.0,,,,
227806030,Laurel Ridge,227806,University of Texas University,227,Travis County,39,0,0.0,,,,
227806030,Laurel Ridge,227806,University of Texas University,227,Travis County,38,0,0.0,,,,
227806030,Laurel Ridge,227806,University of Texas University,227,Travis County,7,0,0.0,,,,
227806030,Laurel Ridge,227806,University of Texas University,227,Travis County,7,0,0.0,,,,
227806030,Laurel Ridge,227806,University of Texas University,227,Travis County,32,0,0.0,,,,
227806030,Laurel Ridge,227806,University of Texas University,227,Travis County,31,0,0.0,,,,
227806031,Olympia Hills,227806,University of Texas University,227,Travis County,7,0,0.0,,,,
227806031,Olympia Hills,227806,University of Texas University,227,Travis County,7,0,0.0,,,,
227806031,Olympia Hills,227806,University of Texas University,227,Travis County,7,0,0.0,,,,
227806031,Olympia Hills,227806,University of Texas University,227,Travis County,7,0,0.0,,,,
227806034,UT-University Charter School,227806,University of Texas University,227,Travis County,271,23,8.5,,,,
227806034,UT-University Charter School,227806,University of Texas University,227,Travis County,266,22,8.3,,,,
227806034,UT-University Charter School,227806,University of Texas University,227,Travis County,86,3,3.5,,,,
227806034,UT-University Charter School,227806,University of Texas University,227,Travis County,84,3,3.6,,,,
227806034,UT-University Charter School,227806,University of Texas University,227,Travis County,185,20,10.8,,,,
227806034,UT-University Charter School,227806,University of Texas University,227,Travis County,182,19,10.4,,,,
227806040,Austin Oaks,227806,University of Texas University,227,Travis County,190,8,4.2,,,,
227806040,Austin Oaks,227806,University of Texas University,227,Travis County,187,6,3.2,,,,
227806040,Austin Oaks,227806,University of Texas University,227,Travis County,65,0,0.0,,,,
227806040,Austin Oaks,227806,University of Texas University,227,Travis County,64,0,0.0,,,,
227806040,Austin Oaks,227806,University of Texas University,227,Travis County,125,8,6.4,,,,
227806040,Austin Oaks,227806,University of Texas University,227,Travis County,123,6,4.9,,,,
227806043,University HS,227806,University of Texas University,227,Travis County,29,0,0.0,,,,
227806043,University HS,227806,University of Texas University,227,Travis County,28,0,0.0,,,,
227806043,University HS,227806,University of Texas University,227,Travis County,29,0,0.0,,,,
227806043,University HS,227806,University of Texas University,227,Travis County,28,0,0.0,,,,
227806044,Georgetown Behavioral Health,227806,University of Texas University,227,Travis County,119,12,10.1,,,,
227806044,Georgetown Behavioral Health,227806,University of Texas University,227,Travis County,117,11,9.4,,,,
227806044,Georgetown Behavioral Health,227806,University of Texas University,227,Travis County,44,5,11.4,,,,
227806044,Georgetown Behavioral Health,227806,University of Texas University,227,Travis County,44,5,11.4,,,,
227806044,Georgetown Behavioral Health,227806,University of Texas University,227,Travis County,75,7,9.3,,,,
227806044,Georgetown Behavioral Health,227806,University of Texas University,227,Travis County,73,6,8.2,,,,
227806045,Cedar Crest,227806,University of Texas University,227,Travis County,71,2,2.8,,,,
227806045,Cedar Crest,227806,University of Texas University,227,Travis County,71,2,2.8,,,,
227806045,Cedar Crest,227806,University of Texas University,227,Travis County,30,1,3.3,,,,
227806045,Cedar Crest,227806,University of Texas University,227,Travis County,30,1,3.3,,,,
227806045,Cedar Crest,227806,University of Texas University,227,Travis County,41,1,2.4,,,,
227806045,Cedar Crest,227806,University of Texas University,227,Travis County,41,1,2.4,,,,
227806054,Clearfork Academy,227806,University of Texas University,227,Travis County,5,0,0.0,,,,
227806054,Clearfork Academy,227806,University of Texas University,227,Travis County,5,0,0.0,,,,
227806054,Clearfork Academy,227806,University of Texas University,227,Travis County,5,0,0.0,,,,
227806054,Clearfork Academy,227806,University of Texas University,227,Travis County,5,0,0.0,,,,
227814001,Chaparral Star Academy,227814,Chaparral Star Academy,227,Travis County,187,0,0.0,,,,
227814001,Chaparral Star Academy,227814,Chaparral Star Academy,227,Travis County,186,0,0.0,,,,
227814001,Chaparral Star Academy,227814,Chaparral Star Academy,227,Travis County,74,0,0.0,,,,
227814001,Chaparral Star Academy,227814,Chaparral Star Academy,227,Travis County,74,0,0.0,,,,
227814001,Chaparral Star Academy,227814,Chaparral Star Academy,227,Travis County,113,0,0.0,,,,
227814001,Chaparral Star Academy,227814,Chaparral Star Academy,227,Travis County,112,0,0.0,,,,
227816001,Harmony Science Academy-Austin,227816,Harmony Public Schools-Central,227,Travis County,175,0,0.0,,,,
227816001,Harmony Science Academy-Austin,227816,Harmony Public Schools-Central,227,Travis County,173,0,0.0,,,,
227816001,Harmony Science Academy-Austin,227816,Harmony Public Schools-Central,227,Travis County,175,0,0.0,,,,
227816001,Harmony Science Academy-Austin,227816,Harmony Public Schools-Central,227,Travis County,173,0,0.0,,,,
227816002,Harmony Science Academy,227816,Harmony Public Schools-Central,227,Travis County,832,1,0.1,,,,
227816002,Harmony Science Academy,227816,Harmony Public Schools-Central,227,Travis County,827,1,0.1,,,,
227816002,Harmony Science Academy,227816,Harmony Public Schools-Central,227,Travis County,242,0,0.0,,,,
227816002,Harmony Science Academy,227816,Harmony Public Schools-Central,227,Travis County,241,0,0.0,,,,
227816002,Harmony Science Academy,227816,Harmony Public Schools-Central,227,Travis County,590,1,0.2,,,,
227816002,Harmony Science Academy,227816,Harmony Public Schools-Central,227,Travis County,586,1,0.2,,,,
227816004,Harmony School of Endeavor Austin,227816,Harmony Public Schools-Central,227,Travis County,309,0,0.0,,,,
227816004,Harmony School of Endeavor Austin,227816,Harmony Public Schools-Central,227,Travis County,307,0,0.0,,,,
227816004,Harmony School of Endeavor Austin,227816,Harmony Public Schools-Central,227,Travis County,138,0,0.0,,,,
227816004,Harmony School of Endeavor Austin,227816,Harmony Public Schools-Central,227,Travis County,137,0,0.0,,,,
227816004,Harmony School of Endeavor Austin,227816,Harmony Public Schools-Central,227,Travis County,171,0,0.0,,,,
227816004,Harmony School of Endeavor Austin,227816,Harmony Public Schools-Central,227,Travis County,170,0,0.0,,,,
227816101,Harmony School of Excellence,227816,Harmony Public Schools-Central,227,Travis County,511,1,0.2,,,,
227816101,Harmony School of Excellence,227816,Harmony Public Schools-Central,227,Travis County,509,1,0.2,,,,
227816101,Harmony School of Excellence,227816,Harmony Public Schools-Central,227,Travis County,211,0,0.0,,,,
227816101,Harmony School of Excellence,227816,Harmony Public Schools-Central,227,Travis County,209,0,0.0,,,,
227816101,Harmony School of Excellence,227816,Harmony Public Schools-Central,227,Travis County,300,1,0.3,,,,
227816101,Harmony School of Excellence,227816,Harmony Public Schools-Central,227,Travis County,300,1,0.3,,,,
227817001,Cedars Academy Next Generation,227817,Cedars International Academy,227,Travis County,119,1,0.8,,,,
227817001,Cedars Academy Next Generation,227817,Cedars International Academy,227,Travis County,119,1,0.8,,,,
227817001,Cedars Academy Next Generation,227817,Cedars International Academy,227,Travis County,119,1,0.8,,,,
227817001,Cedars Academy Next Generation,227817,Cedars International Academy,227,Travis County,119,1,0.8,,,,
227817101,Cedars International Academy,227817,Cedars International Academy,227,Travis County,82,0,0.0,,,,
227817101,Cedars International Academy,227817,Cedars International Academy,227,Travis County,82,0,0.0,,,,
227817101,Cedars International Academy,227817,Cedars International Academy,227,Travis County,82,0,0.0,,,,
227817101,Cedars International Academy,227817,Cedars International Academy,227,Travis County,82,0,0.0,,,,
227820001,KIPP Austin Collegiate,227820,KIPP Texas Public Schools,227,Travis County,809,13,1.6,,,,
227820001,KIPP Austin Collegiate,227820,KIPP Texas Public Schools,227,Travis County,809,13,1.6,,,,
227820001,KIPP Austin Collegiate,227820,KIPP Texas Public Schools,227,Travis County,809,13,1.6,,,,
227820001,KIPP Austin Collegiate,227820,KIPP Texas Public Schools,227,Travis County,809,13,1.6,,,,
227820002,KIPP Austin Brave,227820,KIPP Texas Public Schools,227,Travis County,744,10,1.3,,,,
227820002,KIPP Austin Brave,227820,KIPP Texas Public Schools,227,Travis County,740,9,1.2,,,,
227820002,KIPP Austin Brave,227820,KIPP Texas Public Schools,227,Travis County,744,10,1.3,,,,
227820002,KIPP Austin Brave,227820,KIPP Texas Public Schools,227,Travis County,740,9,1.2,,,,
227820013,KIPP Houston HS,227820,KIPP Texas Public Schools,227,Travis County,703,4,0.6,,,,
227820013,KIPP Houston HS,227820,KIPP Texas Public Schools,227,Travis County,702,4,0.6,,,,
227820013,KIPP Houston HS,227820,KIPP Texas Public Schools,227,Travis County,703,4,0.6,,,,
227820013,KIPP Houston HS,227820,KIPP Texas Public Schools,227,Travis County,702,4,0.6,,,,
227820014,KIPP Generations Collegiate,227820,KIPP Texas Public Schools,227,Travis County,615,5,0.8,,,,
227820014,KIPP Generations Collegiate,227820,KIPP Texas Public Schools,227,Travis County,612,5,0.8,,,,
227820014,KIPP Generations Collegiate,227820,KIPP Texas Public Schools,227,Travis County,615,5,0.8,,,,
227820014,KIPP Generations Collegiate,227820,KIPP Texas Public Schools,227,Travis County,612,5,0.8,,,,
227820015,KIPP Northeast College Preparatory,227820,KIPP Texas Public Schools,227,Travis County,592,12,2.0,,,,
227820015,KIPP Northeast College Preparatory,227820,KIPP Texas Public Schools,227,Travis County,591,12,2.0,,,,
227820015,KIPP Northeast College Preparatory,227820,KIPP Texas Public Schools,227,Travis County,592,12,2.0,,,,
227820015,KIPP Northeast College Preparatory,227820,KIPP Texas Public Schools,227,Travis County,591,12,2.0,,,,
227820016,KIPP Sunnyside HS,227820,KIPP Texas Public Schools,227,Travis County,607,15,2.5,,,,
227820016,KIPP Sunnyside HS,227820,KIPP Texas Public Schools,227,Travis County,605,15,2.5,,,,
227820016,KIPP Sunnyside HS,227820,KIPP Texas Public Schools,227,Travis County,607,15,2.5,,,,
227820016,KIPP Sunnyside HS,227820,KIPP Texas Public Schools,227,Travis County,605,15,2.5,,,,
227820017,KIPP Connect HS,227820,KIPP Texas Public Schools,227,Travis County,608,4,0.7,,,,
227820017,KIPP Connect HS,227820,KIPP Texas Public Schools,227,Travis County,607,3,0.5,,,,
227820017,KIPP Connect HS,227820,KIPP Texas Public Schools,227,Travis County,608,4,0.7,,,,
227820017,KIPP Connect HS,227820,KIPP Texas Public Schools,227,Travis County,607,3,0.5,,,,
227820018,KIPP East End HS,227820,KIPP Texas Public Schools,227,Travis County,325,1,0.3,,,,
227820018,KIPP East End HS,227820,KIPP Texas Public Schools,227,Travis County,324,1,0.3,,,,
227820018,KIPP East End HS,227820,KIPP Texas Public Schools,227,Travis County,325,1,0.3,,,,
227820018,KIPP East End HS,227820,KIPP Texas Public Schools,227,Travis County,324,1,0.3,,,,
227820020,KIPP University Prep HS,227820,KIPP Texas Public Schools,227,Travis County,819,22,2.7,,,,
227820020,KIPP University Prep HS,227820,KIPP Texas Public Schools,227,Travis County,816,22,2.7,,,,
227820020,KIPP University Prep HS,227820,KIPP Texas Public Schools,227,Travis County,819,22,2.7,,,,
227820020,KIPP University Prep HS,227820,KIPP Texas Public Schools,227,Travis County,816,22,2.7,,,,
227820021,KIPP Somos HS,227820,KIPP Texas Public Schools,227,Travis County,359,14,3.9,,,,
227820021,KIPP Somos HS,227820,KIPP Texas Public Schools,227,Travis County,356,14,3.9,,,,
227820021,KIPP Somos HS,227820,KIPP Texas Public Schools,227,Travis County,359,14,3.9,,,,
227820021,KIPP Somos HS,227820,KIPP Texas Public Schools,227,Travis County,356,14,3.9,,,,
227820030,KIPP Oak Cliff Academy,227820,KIPP Texas Public Schools,227,Travis County,371,19,5.1,,,,
227820030,KIPP Oak Cliff Academy,227820,KIPP Texas Public Schools,227,Travis County,364,18,4.9,,,,
227820030,KIPP Oak Cliff Academy,227820,KIPP Texas Public Schools,227,Travis County,371,19,5.1,,,,
227820030,KIPP Oak Cliff Academy,227820,KIPP Texas Public Schools,227,Travis County,364,18,4.9,,,,
227820041,KIPP Austin College Prep,227820,KIPP Texas Public Schools,227,Travis County,240,2,0.8,,,,
227820041,KIPP Austin College Prep,227820,KIPP Texas Public Schools,227,Travis County,240,2,0.8,,,,
227820041,KIPP Austin College Prep,227820,KIPP Texas Public Schools,227,Travis County,240,2,0.8,,,,
227820041,KIPP Austin College Prep,227820,KIPP Texas Public Schools,227,Travis County,240,2,0.8,,,,
227820042,KIPP Austin Academy of Arts,227820,KIPP Texas Public Schools,227,Travis County,239,1,0.4,,,,
227820042,KIPP Austin Academy of Arts,227820,KIPP Texas Public Schools,227,Travis County,239,1,0.4,,,,
227820042,KIPP Austin Academy of Arts,227820,KIPP Texas Public Schools,227,Travis County,239,1,0.4,,,,
227820042,KIPP Austin Academy of Arts,227820,KIPP Texas Public Schools,227,Travis County,239,1,0.4,,,,
227820043,KIPP Austin Beacon Prep,227820,KIPP Texas Public Schools,227,Travis County,250,0,0.0,,,,
227820043,KIPP Austin Beacon Prep,227820,KIPP Texas Public Schools,227,Travis County,250,0,0.0,,,,
227820043,KIPP Austin Beacon Prep,227820,KIPP Texas Public Schools,227,Travis County,250,0,0.0,,,,
227820043,KIPP Austin Beacon Prep,227820,KIPP Texas Public Schools,227,Travis County,250,0,0.0,,,,
227820044,KIPP Austin Vista Middle Schools,227820,KIPP Texas Public Schools,227,Travis County,189,1,0.5,,,,
227820044,KIPP Austin Vista Middle Schools,227820,KIPP Texas Public Schools,227,Travis County,189,1,0.5,,,,
227820044,KIPP Austin Vista Middle Schools,227820,KIPP Texas Public Schools,227,Travis County,189,1,0.5,,,,
227820044,KIPP Austin Vista Middle Schools,227820,KIPP Texas Public Schools,227,Travis County,189,1,0.5,,,,
227820045,KIPP Paseo Preparatory School,227820,KIPP Texas Public Schools,227,Travis County,76,0,0.0,,,,
227820045,KIPP Paseo Preparatory School,227820,KIPP Texas Public Schools,227,Travis County,76,0,0.0,,,,
227820045,KIPP Paseo Preparatory School,227820,KIPP Texas Public Schools,227,Travis County,76,0,0.0,,,,
227820045,KIPP Paseo Preparatory School,227820,KIPP Texas Public Schools,227,Travis County,76,0,0.0,,,,
227820050,KIPP Academy Middle,227820,KIPP Texas Public Schools,227,Travis County,229,0,0.0,,,,
227820050,KIPP Academy Middle,227820,KIPP Texas Public Schools,227,Travis County,229,0,0.0,,,,
227820050,KIPP Academy Middle,227820,KIPP Texas Public Schools,227,Travis County,229,0,0.0,,,,
227820050,KIPP Academy Middle,227820,KIPP Texas Public Schools,227,Travis County,229,0,0.0,,,,
227820051,KIPP 3D Academy,227820,KIPP Texas Public Schools,227,Travis County,242,1,0.4,,,,
227820051,KIPP 3D Academy,227820,KIPP Texas Public Schools,227,Travis County,242,1,0.4,,,,
227820051,KIPP 3D Academy,227820,KIPP Texas Public Schools,227,Travis County,242,1,0.4,,,,
227820051,KIPP 3D Academy,227820,KIPP Texas Public Schools,227,Travis County,242,1,0.4,,,,
227820052,KIPP Sharpstown Colege Prep,227820,KIPP Texas Public Schools,227,Travis County,236,1,0.4,,,,
227820052,KIPP Sharpstown Colege Prep,227820,KIPP Texas Public Schools,227,Travis County,236,1,0.4,,,,
227820052,KIPP Sharpstown Colege Prep,227820,KIPP Texas Public Schools,227,Travis County,236,1,0.4,,,,
227820052,KIPP Sharpstown Colege Prep,227820,KIPP Texas Public Schools,227,Travis County,236,1,0.4,,,,
227820053,KIPP Polaris Academy for Boys,227820,KIPP Texas Public Schools,227,Travis County,179,1,0.6,,,,
227820053,KIPP Polaris Academy for Boys,227820,KIPP Texas Public Schools,227,Travis County,179,1,0.6,,,,
227820053,KIPP Polaris Academy for Boys,227820,KIPP Texas Public Schools,227,Travis County,179,1,0.6,,,,
227820053,KIPP Polaris Academy for Boys,227820,KIPP Texas Public Schools,227,Travis County,179,1,0.6,,,,
227820054,KIPP Intrepid Preparatory,227820,KIPP Texas Public Schools,227,Travis County,247,4,1.6,,,,
227820054,KIPP Intrepid Preparatory,227820,KIPP Texas Public Schools,227,Travis County,247,4,1.6,,,,
227820054,KIPP Intrepid Preparatory,227820,KIPP Texas Public Schools,227,Travis County,247,4,1.6,,,,
227820054,KIPP Intrepid Preparatory,227820,KIPP Texas Public Schools,227,Travis County,247,4,1.6,,,,
227820055,KIPP Voyage Academy for Girls,227820,KIPP Texas Public Schools,227,Travis County,182,1,0.5,,,,
227820055,KIPP Voyage Academy for Girls,227820,KIPP Texas Public Schools,227,Travis County,181,1,0.6,,,,
227820055,KIPP Voyage Academy for Girls,227820,KIPP Texas Public Schools,227,Travis County,182,1,0.5,,,,
227820055,KIPP Voyage Academy for Girls,227820,KIPP Texas Public Schools,227,Travis County,181,1,0.6,,,,
227820056,KIPP Connect Middle,227820,KIPP Texas Public Schools,227,Travis County,237,0,0.0,,,,
227820056,KIPP Connect Middle,227820,KIPP Texas Public Schools,227,Travis County,237,0,0.0,,,,
227820056,KIPP Connect Middle,227820,KIPP Texas Public Schools,227,Travis County,237,0,0.0,,,,
227820056,KIPP Connect Middle,227820,KIPP Texas Public Schools,227,Travis County,237,0,0.0,,,,
227820057,KIPP Liberation College,227820,KIPP Texas Public Schools,227,Travis County,215,3,1.4,,,,
227820057,KIPP Liberation College,227820,KIPP Texas Public Schools,227,Travis County,215,3,1.4,,,,
227820057,KIPP Liberation College,227820,KIPP Texas Public Schools,227,Travis County,215,3,1.4,,,,
227820057,KIPP Liberation College,227820,KIPP Texas Public Schools,227,Travis County,215,3,1.4,,,,
227820058,KIPP Spirit College Prep,227820,KIPP Texas Public Schools,227,Travis County,242,0,0.0,,,,
227820058,KIPP Spirit College Prep,227820,KIPP Texas Public Schools,227,Travis County,242,0,0.0,,,,
227820058,KIPP Spirit College Prep,227820,KIPP Texas Public Schools,227,Travis County,242,0,0.0,,,,
227820058,KIPP Spirit College Prep,227820,KIPP Texas Public Schools,227,Travis County,242,0,0.0,,,,
227820059,KIPP Academy West Middle,227820,KIPP Texas Public Schools,227,Travis County,215,2,0.9,,,,
227820059,KIPP Academy West Middle,227820,KIPP Texas Public Schools,227,Travis County,214,2,0.9,,,,
